2.180004065123037947e-315,2.071844083608497034e+00,-1.064098169617944567e+00,2.583439964180487824e-01,-8.974008737914060063e+00,-5.298884489233075534e-01,7.989455767296994505e-316,-6.651026250958130442e-317,-1.424098284570885165e+00,2.242305721328033297e+00,-1.289231573483460513e+00,-2.818939499242608115e-01,-1.460520322245486113e+00,-9.449599252855326315e-01,4.871224079225151294e-316,-5.074113493392440333e-01,-8.434507308512891877e-01,1.790384239023565582e+00,1.725645601009383689e+00,1.167520167232230621e+00,2.026682930742789157e+00,1.799718929521603172e+00,5.569495684436086558e-01,-2.902364402719386671e+00,2.591202356239845184e+00,-2.387190257872095600e+00,1.895958972191436498e+00,-1.639230026460022804e+00,-4.524415607247999627e-01,-1.244552051952503735e+00,1.232257373866105787e+00,2.357711877652047594e+00,1.463382719877850624e+00,-1.288914175699409137e+00,7.462015066126506113e-01,1.794384633167559917e+00,4.162116900887337323e+00,-7.371019111724333994e-01,3.753975676111372728e+00,-9.159524615314298956e-02
-8.612990623939035528e-316,5.776904481739038033e-01,-3.056989479483457894e-01,1.232974246879516844e+00,4.670381667060147929e-02,4.377333874828789329e-01,-8.671472038086278446e-316,-2.507301532999633238e-316,2.005356130021702210e+00,-6.188894459266188752e-01,1.197316675205985392e+00,4.435857136513908117e+00,3.481901411048026751e-01,2.472050788417795797e+00,5.723618295104014097e-316,-7.648167867871350722e+00,-3.116887256846041954e+00,-6.329326605839395992e-01,1.032756598602232734e-01,1.103816496032333339e+00,6.277774025553306547e-02,-1.306517898851020099e-01,1.013266361548381012e+00,3.407518283985348617e+00,4.161497199636319810e-01,-7.801336265619930543e+00,6.077245640072898025e-01,2.154097132864414288e+00,-9.780640536696632026e-01,1.848378726481946011e+00,-5.258919666919251723e-01,7.387182260267779466e-01,2.153818647345924653e+00,-1.426109985282003056e-01,-1.000195436225511436e+01,6.349797125200633552e-01,3.749209864851036578e+00,-2.510261855133065101e+00,6.471318513772975067e-02,2.872386467973894852e+00
3.556348846112381155e-316,-1.305447956482448824e+00,-1.330136888177759991e+00,1.122307152695918964e+00,5.820343697487603135e-02,1.320892111431016591e+00,-1.220197917584544987e-315,-3.406275418056810835e-316,3.695310316955572549e+00,5.375129630639862155e-01,-1.659235108063811692e+00,-1.771497979261330569e+00,3.733377010808210272e+00,-1.164615095875852546e+00,8.885586156342661976e-316,2.473335614888270695e-01,-8.037350322319317675e-01,-1.838758267841881899e+00,2.825563208948105309e+00,-5.353761169954801558e-01,2.069093073596666166e+00,1.500037319145376413e+00,-3.303986479134525533e-02,2.772018999180453136e+00,1.448112728982906994e+00,4.487604162500500316e+00,-1.795719285161560208e+00,-6.652706057751598401e+00,-7.428906262337377164e+00,-2.048279738472732703e+00,6.524387480246564008e-01,-1.104663493908025318e+00,1.397165923284739431e-01,-1.946487173641839652e+00,2.607128136018255660e+00,-1.198976467497153253e+00,2.217649869928232764e+00,-1.724041528309931071e+00,-3.108166275638879483e+00,-1.968059952070671637e+00
-1.145216440095964879e-315,-7.489250035872579980e-01,-3.498640422202958233e-01,-1.489224024842367156e+00,9.723059155720071844e-01,-4.370808838590908962e+00,-9.672169543624791552e-316,3.635769182286175067e-315,3.995988289540370886e-01,-5.057081122328838108e-01,5.053087216397255527e-02,-1.686501216893570854e-01,-5.963202792680960540e-01,-7.107447556282736612e-01,-2.398153716515309237e-315,8.496805516735661534e-01,7.951834116408330877e-02,9.402253286798816223e-01,-7.226513962155046988e-02,2.797769541091686740e+00,4.842573690523495067e-01,1.890782233399966039e-01,2.823181263513261929e-01,6.291517890969520188e-01,-1.604510733251936827e+00,1.175079983160473435e-01,-6.188708451227967755e-01,4.608519895380124298e-01,-2.578649327672285274e+00,8.415098898204563804e-01,-5.683616751007106171e-02,-1.801205821439481325e-01,-1.212693688199362602e-01,-4.669457991216653947e-01,9.741094046055062128e-01,-2.697469345751412131e-02,-2.566904766729005694e+00,-3.876169701854745298e-01,-4.626135816731744010e-02,4.673988267162402233e-01
-3.331755299068317282e-316,-6.281067044592900661e-01,-1.605621149673145676e-01,-7.443880537854558055e-02,5.522686433908694514e-01,-7.506686941000982882e-01,3.589593639043532579e-315,2.244366634151460270e-315,-2.333313594074314656e-01,2.366147966693088189e-01,-3.357423000025667181e-01,-2.912560000657706261e-01,7.304570478854068849e-01,6.395978911999717909e-01,1.287479194237743849e-316,1.080964329046150585e+00,1.935324742846685098e+00,-1.318999367167630332e-01,-2.307161228243509721e-01,-1.402093544902134115e+00,-9.661559301103157804e-02,-1.905855835277617608e-02,-1.852615619630369803e+00,3.325595429113292756e-01,-1.302986306547246620e-01,-6.609161457183760913e-01,2.627595154730856253e-01,-1.316900658106796129e+00,-7.290947508498594187e-01,2.154779396552844728e-01,-3.142543901570601927e-02,3.485144545347781397e-01,1.840658451100965487e-01,-2.076040067046549253e-01,1.221469784619584775e+00,3.719857599740199472e+00,-1.554298149272229423e+00,-1.057297216917412408e+00,5.846831818576935902e+00,4.111469925139598303e+00
4.417477139656456140e-315,1.010868305967729669e-01,1.289525738799322287e-02,-3.679211671544328072e-02,1.410636345682026727e-01,-3.822230596281016302e-02,2.406418970348526200e-315,4.546326219021216520e-315,1.965638648396329270e-04,-7.789865195147206711e-02,1.208018743483028207e-01,-9.412362324089799948e-02,3.640102290158992449e-01,2.256077694063867156e-01,-1.789349688958817275e-315,-2.609004837626767437e-02,-1.155437896997487616e-03,-5.523725233914585780e-02,6.120775009976960751e-02,1.271554627402441406e-01,1.894779213646088367e-01,-2.374503445110188321e-02,2.024105584689864235e-02,-1.440932103236564343e-01,-6.018804202111226881e-02,1.472959990629024996e-01,1.078527925660397596e-01,-1.218386198454049912e-01,-1.270340625321924807e-02,9.532297285136598353e-02,-5.398869515908166078e-02,1.725762649710908259e-01,2.745457710527835632e-02,-3.480542413568380594e-02,-7.585379521146785875e-02,-3.930608133625238670e-02,-2.811183259640568921e-01,1.360032730580228999e-01,6.570307114197729281e-02,-1.181881952964453086e-01
4.167100628664473063e-315,2.236640680488209340e-02,5.657565781854141142e-03,-1.244144546149559931e-02,-1.058088932369632236e-03,-2.297064622475474688e-02,5.381021121075935217e-316,1.525096509332441318e-316,4.009198002151709989e-02,-3.111364316858186707e-02,7.027753357379940002e-02,-2.874693796235544899e-02,9.352682448833134210e-02,1.091106807314329713e-01,3.422348850772307650e-315,1.072060322303428417e-02,-9.106521502344993094e-03,-4.055148809026539597e-02,-1.503817199931090521e-03,1.027220757643193400e-01,3.973326799322240283e-02,-1.475682181862778605e-03,7.496268537759001593e-02,-2.363015843698445737e-02,-1.700971172310928106e-02,8.018927561852538799e-03,2.036374307248740162e-02,-1.458817598209867783e-01,-1.808702503953261986e-02,6.525259431142269029e-02,-9.776046317820110548e-03,4.867098875404272940e-02,8.332978951846053582e-04,1.803943905208412477e-03,-3.058163990998132714e-02,-4.383122147273691566e-02,-9.988147457830845455e-02,3.829707383098467782e-02,1.164860130104929670e-01,-9.883276721380705732e-02
7.366077381244991404e-316,-9.336687538423689148e-01,-2.095101631645973350e-01,3.229061177719829701e+00,-3.791739678848178308e-01,-1.401530813868554048e+00,-1.834516547778910274e-315,-2.037738479985108306e-316,3.235833165226045693e+00,1.507074353018412527e+00,-1.835834922537152636e+00,4.246752968524696747e+00,-9.574125414646381671e-01,-3.580521528162561751e+00,2.773137041847975580e-315,3.944003649917055654e+00,-2.033205019821316295e+00,6.366482392964657455e-01,-1.982843042462600902e-01,-9.861920868648722527e-01,-2.651383654479280150e-01,9.021682773457568860e-01,-9.734985175723367412e-01,2.756837903174078175e+00,-2.788964717361798740e-01,-1.389457225963463827e-01,-2.043141469363021212e+00,-7.665299812099592991e-01,1.774337928379266405e+00,-1.924657884193662793e+00,-4.431135912293021062e-01,-3.012446864323882867e+00,4.194515537252100912e-01,4.772344908422720966e-01,1.913750073944972541e-01,5.235208584152414302e-01,-9.393873306534261669e-01,1.116680161304101304e+00,1.581410466348849742e+00,-1.884017549336586717e+00
-2.366403689551711753e-315,2.121619778090081621e+00,-1.375924233504818961e+00,-5.579556442823637580e-02,-8.973143860394843685e+00,-3.919645171784532089e-01,-2.868598844689980379e-316,-1.230945386866407124e-316,-1.152520323114340384e+00,2.060481980621916787e+00,-7.457874346880281058e-01,-2.400156465568143993e-01,-1.057278656250129067e+00,-8.073158899799012245e-01,-9.713128425576628820e-316,-4.497230061585077432e-01,-8.053635853766932806e-01,1.555937362821237624e+00,1.950555102569277999e+00,1.111130473575087318e+00,1.503503775944749599e+00,1.233368337610585286e+00,2.535190384078077064e-01,-2.965279512172864784e+00,2.304087495634996596e+00,-2.715600550684986292e+00,1.723820837430190211e+00,-1.803380152699151084e+00,-4.392998075358326981e-01,-1.709703777451196061e+00,1.346309986308445561e+00,2.862825607082573942e+00,1.309222562737305973e+00,-1.187955044903783897e+00,1.013960414587079750e+00,1.986100283876651051e+00,3.910346475817496614e+00,-7.041735685547497736e-01,3.654453458964335155e+00,-1.953956497378220025e-01
1.264788023932308749e-315,-8.908534839627161972e+00,3.560795699731671982e-01,8.417782810112086622e-01,6.125526061594408489e-01,-4.535619049742295239e+00,4.085271366739938069e-316,5.466757271323493828e-316,2.144165336214702844e+00,-1.527425740497418971e+01,-5.762241098466948097e-01,-3.219842497550175597e+00,1.473872956960168246e+01,4.302491266458846830e+00,1.025502268914231225e-316,1.698101499036760442e+00,1.757968194776144522e+00,-1.660175800178700145e+00,-1.835940004493550148e+01,2.126662233320913753e+00,-8.330477298205259729e+00,-1.471169621853162468e+01,8.053884356958888532e-03,3.337609092191787141e+00,-1.429563115581021648e+01,-8.408964396209778203e-01,-2.262351754229379619e+00,1.257058167824727679e+00,6.228815510744666994e+00,2.260515921347003410e+00,-5.149130533579952207e+00,1.721000006269893579e+00,-1.583429621723311520e+01,-4.496209912798007302e+00,3.091036324920470868e+00,-6.343153441043152263e+00,5.755464390585807166e-01,-2.981532246277094789e+00,3.203844962463283874e+00,-7.402400474000694786e+00
-8.223995745110005185e-316,-1.083549242878972668e-01,-1.454215182351539459e+00,-5.286535298552351714e-01,1.126613043184064411e+00,4.389722264974038612e-01,-2.058832637437582620e-315,4.279978438207983681e-316,8.759339280844745668e-01,2.713080158310461898e-01,5.536223825211996630e-01,-2.207562607366795326e+00,-1.202764968877619634e+00,6.309688168056940549e-01,1.217432222090285482e-315,1.105309157743196991e-01,-4.744877353988567137e+00,-1.035048740340952511e+00,-3.985722276672436226e-02,-1.016681163532689780e+00,-1.513461124328041307e-01,-1.191441949367941122e+00,1.941773718826349748e+00,1.629444191749335191e+00,-7.274651477531991484e-01,9.817459812543509468e-02,-4.045368668752701291e-01,1.464144624355214974e+00,3.897024238255596185e+00,1.591419012024423985e-01,1.369509444178726554e+00,1.062708329473845525e+00,1.722223983260245950e-01,-1.992127028164670355e+00,3.367043570827685794e-01,-9.536148162017307195e-01,2.016933053285904442e+00,-1.118481227685146528e+01,-1.255157752440989594e+00,-2.654121415619609126e-01
3.565124089327204829e-315,9.962414618748588468e-01,1.013111217301396472e-01,2.661613532437723695e+00,4.581874757190292358e-01,-3.745472147339137248e-01,4.100311762537201880e-316,1.555880465035443119e-315,-4.514980262664444188e-01,1.113948182674282528e+00,2.181554847877625214e+00,-3.964233527606631391e+00,4.485591712148846548e-03,1.363017968666858426e+00,-2.134043806044914324e-315,1.964309640786793931e+00,-1.291374014388595093e+01,-1.077861636475600793e-01,1.514738498574601966e+00,-1.834457980269315822e-02,1.429580225249657888e+00,1.249327277640926104e+00,3.472174343068502589e-01,1.024361128897478990e+00,-1.786235256193601684e+00,1.241359363466237209e+00,2.063907174015027657e+00,7.304062807194393603e-01,-9.158590899954832665e+00,1.195606403192665423e+00,1.499300641999029848e-01,2.417329391374435643e-01,-6.594087106094458361e-01,-1.666037477086730056e-01,2.442136972512067572e-01,1.195795410868755182e+00,2.936895056308293506e-01,-2.361631293989097546e+00,-1.253386993064194321e+00,1.249609593446981970e+00
1.615570630547862481e-315,6.400125614696663967e-02,-1.453704473109175277e+00,-6.694502398021731637e-02,3.332465180694402229e-01,1.820973243833586386e+00,6.266773315384755215e-316,-1.412052328123350119e-315,2.254672706033173657e-01,-3.469174663890700838e+00,-3.600444573732997089e-01,-4.012387427755100822e-01,-2.659796883553256983e-02,-2.201154882349510566e-01,1.645960529373054222e-316,-8.001323810890909050e-02,1.703592587942969264e-02,-5.088817795353962614e-01,-4.237949416471057162e+00,7.522277350859010170e-01,-6.168493838848464472e-01,-4.981301857730394467e+00,3.920199978068502067e-01,1.258863313827910613e+00,-1.156760774496714550e+00,-2.426547537789588649e+00,-1.724122028886816205e+00,4.687857555852985025e-01,6.225978570705734683e-01,5.690394930047379951e-01,1.377934186395383676e-01,2.205407153627091943e-01,-9.495798984820819078e-01,-1.992912434086445250e+00,3.653109842634900684e-01,-1.991817582942671860e+00,-8.158372949361506477e-01,-8.262295233881881973e-02,2.627363041234154650e+00,-2.593037765385266091e+00
-1.122458897011667465e-316,-2.736235246794496589e+00,2.523056315877436617e+00,-2.212918337323859674e+00,1.608862219010309125e-01,-4.683493084839606135e-01,1.128048819957249288e-315,3.713503806001610314e-315,-5.355685558383935924e-02,5.953209675645265708e-01,2.138544941306465663e+00,3.405969857104380605e+00,-9.639163874485257466e+00,1.851968354465542088e+00,7.168073854381328410e-317,5.479164611445748179e+00,-2.276781293279115825e+00,1.218964945110351472e+00,-3.073573620760867986e-02,1.139991945422057285e+00,-3.873275383841580766e+00,1.032201183268151690e+00,5.695989788600248627e-01,-2.725342575725151040e+00,1.674343796287281139e+00,1.244373340349958612e+00,9.997584559887604527e-01,1.176139619400287523e-01,3.569973385636616925e+00,9.129069628968276007e-01,-2.818471812997178638e+00,-4.507298209011013079e-01,4.168621108141270959e+00,2.645857231519842312e+00,5.353102699049856916e+00,3.833340522341123213e-01,3.744387238992153560e-02,-8.256846205220675472e+00,-1.482330949354152994e+00,1.962312381755834778e+00
9.305327234378038932e-316,2.062177999950124685e-01,4.924118608904476391e-01,2.391422885237621809e+00,7.632192751113957563e-01,-4.186733750307763263e-02,-8.849442784021145585e-316,-1.375183608145861277e-315,7.348515693773883806e-01,-1.130451808961077553e+00,9.976737065374829960e-01,-6.021402159565045764e-01,3.290660942805156974e-02,3.431994864247850940e-01,-6.288090518773044559e-316,-5.167232548387027391e-01,-6.443977851024409453e+00,5.439978447670872352e-01,-1.407186067862893131e+00,1.863559498366978984e+00,-1.315765474474945018e-01,-8.119904573942637871e-01,2.002362104028831524e+00,1.453492380849627841e+00,-7.052316463007840541e-01,2.106235132522441822e-01,7.419306097559487112e-01,1.278496540271766735e+00,2.275923779926321000e+00,5.490297776673432883e-01,-8.361919395276413702e-01,3.566964471791869151e-01,5.515244687720587402e-01,9.156798221480216826e-02,1.069463837875896273e+00,-1.057630942674576691e+00,1.270958522562772641e+00,-1.575929707463366825e+01,3.525088019012748708e-01,-3.137759967013591389e-01
-2.548788961438735014e-315,1.050599614775168944e-01,2.697309806251113953e-02,-3.032993765989177096e-02,2.178291285995465898e-01,2.626999514141792683e-02,-2.918323671541186589e-315,9.199743577818874933e-316,-6.595861624708380250e-03,-6.843902453884236070e-02,2.282521113313771000e-01,-9.099789223014842499e-02,4.575721606322393775e-01,3.625958747298524409e-01,3.934982081403699708e-316,-3.145218635567991611e-02,1.785332693098229395e-02,-6.199286616208217471e-02,4.458052902016972768e-02,1.472069727711420861e-01,2.030540955677304082e-01,-2.162941002102773333e-02,1.686403213811834070e-02,-1.946263616100784855e-01,-7.744084320405297817e-02,2.065994541981702182e-01,1.378329199623785362e-01,-1.764079384037874620e-01,-8.192290671903323940e-02,1.720322211578055316e-01,-8.463810941456374748e-02,1.999232628955045499e-01,4.131827497982952513e-02,-3.573580650739582171e-02,-1.066037020280908715e-01,-1.989589905197595293e-02,-6.009274438578778854e-01,1.091782221687275373e-01,7.758435401803653875e-02,-6.743188887982407009e-02
-2.553630617023033810e-315,9.806776857790577839e-02,6.127040132853294819e-05,-4.627566458482260114e-02,4.397453699481314315e-02,-1.176825806169156524e-01,2.659613587318479621e-315,2.870210155802731812e-315,2.393958863185754928e-03,-8.765357705499937646e-02,-1.261633756196759056e-02,-9.781131494446540509e-02,2.814887484565613551e-01,6.317323371111355224e-02,-4.230563000204859718e-315,-1.124766107917534244e-02,-2.005960792566391024e-02,-4.489948112231955529e-02,7.806587506691885225e-02,7.771330878844454060e-02,1.781034211878185225e-01,-2.832581348097067825e-02,5.611547037042371490e-03,-8.669975780002280030e-02,-4.252200636321541022e-02,6.063356194534291754e-02,8.065839476455577417e-02,-4.577215659978412649e-02,6.786842380020734200e-02,-9.308926560959385416e-04,-2.626760605020339936e-02,1.469166090866966534e-01,1.456274386128325257e-02,-3.418976670993107564e-02,-2.233804687241279854e-02,-5.863795517190101281e-02,1.275709622969054269e-01,1.622637358089522586e-01,3.024126581194436572e-02,-1.687177103715442328e-01
