2.424744052897723454e-316,2.564695136892514160e-01,6.075903700308207256e-01,2.887645238378823561e-315,-4.024144580974878260e-01,1.073630177782479572e-01,1.709538482945045068e+00,-3.126596194752653223e-315,5.407520930425872008e-01,7.396343171412790296e-01,1.649929422934630914e-315,-9.922991800642452601e-317,1.519489704899629201e+00,1.317166423751770177e+00,2.009361762510700533e+00,-2.239641107547606591e+00,-1.723127471991606208e-02,-3.868125714981662244e-01,-2.931753922220623153e-316,-1.023463242097785164e+00
-6.237370283043192614e-316,4.475370136441471509e-318,2.203223643577356719e-316,-2.636930608621452569e-315,3.766194770779593823e-315,4.139786500932870794e-315,3.849394946295583275e-315,-9.523789822009729609e-316,-3.250605402110096294e-315,2.280143706203149961e-315,-1.038697467862658816e-315,7.806874548974830606e-318,-1.928831441452628578e-316,-4.254096102836716428e-315,8.287253785921241275e-316,2.200870211279956525e-315,8.509048204048791566e-316,-5.976226006552616242e-316,-1.634676811120508912e-315,-8.660742513268673264e-317
4.167680602444813186e-315,1.471122353041625530e+00,1.791123485518209435e+00,3.809565809671495976e-315,-7.902081307499165597e+00,-1.713522067725136822e+00,4.834690732527552548e+00,1.135650326239217288e-315,2.657395698456326727e+00,6.175069962686676739e+00,-3.799693123140847433e-316,-2.472652412817399113e-316,-2.955238467217721432e+00,-2.973386029265013164e+00,9.429781624592981970e+00,-2.329475323353737082e+00,4.473546086159419129e-03,-2.745458277612336850e+00,-4.446588796783383865e-315,-8.615737402175454918e+00
1.364394518773993473e-315,5.377422172948766177e-02,2.946378376874547289e+00,4.076268230805313661e-315,-1.236218278983747115e-01,9.163804733976452788e-01,-1.666509295356370934e+00,2.251822361423966351e-316,5.458669964545511677e-01,-5.485311584875793400e+00,-7.884966169703981362e-316,4.651812490300928751e-316,-6.280019196845073592e-01,5.854787413521784778e-01,5.978028238608460443e-01,-2.255844619446452093e+00,1.929590371816988226e+00,8.282832899097033463e-01,-2.307171552536925978e-315,1.873113016082624593e+00
-1.034455662319632335e-315,-2.447463547456119937e+00,1.715769726133574036e+00,4.463788817747153725e-315,3.615370996552753624e+00,3.749168667347820616e+00,-3.189388163067892634e+00,-1.911296952868593570e-316,-1.532574816511702576e+00,-2.728278810460897041e+00,4.560570694825655917e-315,-3.458519075561675513e-315,-1.070304729347378858e+00,7.788202678428477466e-01,-2.637262830488301457e+00,1.894771915427652109e+00,3.414350266246815591e-01,2.089018170190825252e+00,3.492126087780418989e-315,2.860488886161365762e+00
-4.243832304059507037e-315,2.946121150865386173e-01,9.038473703182475782e-01,2.151707384100894733e-315,6.126169430092807955e-02,2.614725308616051569e-01,-5.526065851424295516e-01,7.060297682705614712e-316,-1.240164104003381174e-01,7.108309130431555989e-01,8.638601751855331146e-316,3.378872165823355264e-316,-3.163886179005282601e-02,-7.449082664953163846e-01,3.375382114898025088e-01,-1.023423110949291504e+00,-6.598927402756655347e+00,-1.549559925840093833e-01,-5.825365927175737489e-316,-9.691543155098053530e-02
6.049027369972357267e-316,6.535407224748628341e-01,-4.332529491787933118e-01,-4.104134718988309985e-315,-2.733364799388175559e+00,-1.351437242611160938e+00,2.364841887267933540e+00,3.369701477406256715e-315,1.475338965390734725e+00,1.019084868157211776e+00,5.856880447867931826e-316,1.960170973974378862e-315,2.154027755356595908e-01,-9.717164950087904263e-01,2.818514093203027482e+00,6.935590769756698748e-01,-2.637048891322465449e-01,-1.930676925836672719e+00,-2.858611455878993332e-316,-2.557769542903598925e+00
3.293157645769771582e-315,5.467037269073807826e-01,-7.271153979655888833e-01,1.305869898586021738e-316,-4.677600548131111702e-01,1.579024702252918022e+00,6.239012664253053009e-01,6.615854557542290031e-316,-2.081818620456254099e+00,7.226599684255050060e-02,1.930394131565172774e-315,-2.638381298992741012e-316,3.079362002058032288e-02,6.086530521586765996e-01,-2.895010671859409024e-02,-2.310757212615872358e-01,3.113441396165653186e-01,1.327494665930044615e+00,1.566566521957527189e-315,8.547074913114611761e-01
3.500201605583663539e-315,-8.634535111054945922e-02,-1.281005832496841190e+00,-1.923757105652420847e-315,1.376848897343646350e+00,1.321778206501009079e+00,-7.627801784153127873e-02,-7.184354700795605840e-316,-7.932078978447232309e-01,2.235016575009086959e-02,-4.181012647695825885e-315,1.828569993428190864e-315,-7.153223151257162016e-01,3.194098445960363297e-01,-3.948147893636176631e-02,1.345681626811703557e+00,9.567163785837313750e-01,6.726434624113664107e-01,-6.916316825161735723e-316,-2.206413449365964008e-02
1.338621757281660892e-316,9.841709680890156076e-01,-6.071080700214624981e-01,8.857915812221064626e-316,1.090815622497771864e+00,6.547364760024851904e-01,1.058488668965775092e+00,-4.383922982580504761e-316,2.566037963296279312e+00,4.063089189774958809e-01,3.417339647646191170e-315,3.348228722390030712e-315,-9.633193672778770367e-01,9.883518993110725070e-02,1.411699417633973441e+00,8.736742513867996607e-01,-5.601892215498758265e-01,1.642378637933804564e-01,1.335345217672227371e-315,-8.872687891014517936e-01
6.101127975710125070e-316,6.963954145105988314e-01,-1.073005496751771037e+00,3.505890400946291112e-315,6.954706517709565716e-01,1.442950840944495772e+00,1.859966182258112055e-01,4.549351773282562687e-316,3.224603421828365901e-01,1.279601458040391659e-01,-7.591496561389820584e-316,1.382113694037100398e-315,-6.429867769323168725e-01,4.439200458425893170e-01,-2.869576066021861105e-01,6.542256061143768564e-01,4.185073791531569026e-02,4.345179519156054937e-01,2.009900351170183270e-315,4.028472730505995303e-01
4.129958813901245472e-315,-7.089842063808816652e-01,1.534742215901071516e+00,1.776456102265206389e-315,2.042940402362946328e-01,-2.866866847921066275e-01,4.269135343851265252e-01,-1.558253422807166959e-315,2.004955395626014936e-01,5.559616081923911546e-01,4.385102139413495313e-315,-1.984877660378741035e-315,1.296431621475731433e+00,3.053771987787292641e-01,5.390959398416373949e-01,6.050187057497516951e-01,-1.244100505629956555e+00,-7.257335591376072870e-01,3.674332083007192294e-315,-2.041763292818559727e-01
9.401385453505077450e-316,-1.613424226578039145e-315,-3.008604761308777578e-315,4.518855176040495071e-316,-2.710415378464490581e-315,-1.037836247213423564e-315,-4.152769236831617274e-315,-9.379489155773297581e-316,-1.006900554069270998e-315,3.044747303600008955e-315,1.482973297457645192e-315,3.710036013580671647e-315,-1.051155807425565855e-315,-2.567408373715129273e-316,4.465198480907211511e-315,6.475953101222993047e-316,-2.417592744172902457e-315,-4.814528712387624481e-316,1.817810503529165410e-315,1.227486630906130894e-316
-3.862615703259870234e-315,1.109289030776738683e+00,3.320823471413045791e-01,-1.697823084401342796e-315,4.160532346393846365e-02,-3.946913050354176611e-01,2.025540320768799418e+00,-2.060457812032356358e-315,1.690233052403525615e+00,1.398159199050075241e+00,-3.026171433328982685e-315,4.171316011576759954e-316,1.942532284768694995e+00,1.208054873780476379e+00,1.478458925872099261e+00,-5.157987053286706702e-01,-2.893289754690134274e-01,7.494582973039850549e-01,3.388951505191689825e-315,-9.857327617877991166e-01
-1.790158242210205850e-315,-1.284466119401992623e+00,7.643791383507279047e-01,-7.726833345207190291e-316,1.081352692387346437e+00,1.047343532329032323e+00,-1.217564994206997264e+00,-4.534397058349600664e-315,9.716605272359490897e-01,-8.711442779841529482e-01,-4.091100200069222884e-315,-1.252302367479843147e-315,-8.571489123250256581e-01,8.445283660355846767e-01,-1.141648157653349482e+00,1.396266281786518182e-01,9.675760748664676836e-01,2.349299900227143745e+00,-2.740153229212926878e-315,2.464128585609427713e+00
9.934806095992066825e-316,-8.645407281493662499e-02,-1.666845617106677280e-01,7.510537037806255145e-316,1.660516721679793806e+00,1.066571870988746173e+00,6.010746816039466700e-02,-1.643264882506062088e-315,-2.445711238829053169e+00,-1.041420121701433221e-01,2.076261964148900318e-316,3.066364301081538309e-315,-2.660397464095018427e-01,9.558213002323263652e-01,-2.344172097932111509e-01,5.635049196798060933e-01,4.462480990719752683e-01,1.238298243808092725e+00,1.744877007193100602e-315,1.011909690659266170e+00
2.725999147659050595e-316,7.053092504182140177e-01,1.228365930042115028e+00,4.296175609664481437e-315,6.801528219177747914e-02,4.259399797058767145e-01,-5.293959930401689329e-01,4.228500972766033150e-315,-3.513966361468330857e-01,2.530465121710699372e-01,-2.642969592773195959e-315,1.386820148557414737e-315,2.516676579972264901e-04,-1.407073053837840870e+00,-4.387686463929583724e-01,-1.161304460032216435e+00,-8.136592711009672518e-01,3.025930518674863068e-01,3.091142019303803079e-316,5.137073133503268219e-01
-2.581850964902894552e-315,-3.492249476302497491e-01,-8.884592711419520006e-01,2.834431611435417514e-315,1.963677731416032524e+00,1.621345952166328930e+00,2.345656204260485322e-01,3.983528255368874123e-315,-5.497555917426873329e+00,-2.094722259127968222e-01,7.513376087226952700e-316,-4.195440332923056133e-315,-5.491385728150474099e-01,8.499458741198124834e-01,-3.833977499198489847e-01,5.404272222007454607e-01,9.822497508699193358e-02,1.179010439049488657e+00,-2.549890964980470997e-315,3.603691042719235349e-01
3.455386531384722424e-316,-3.225479678114873128e-03,-4.902769203629129824e-01,-3.873294527060899188e-316,2.069640702582025149e+00,2.452230346998751642e+00,-5.172735005706964317e-01,-1.648426994008909976e-315,-5.629496278697550871e+00,-5.193599876029504347e-01,2.876848140202836671e-315,-2.672943952746296461e-315,-9.066952843965222497e-01,8.127748582424082491e-01,-3.400189338276476403e-01,2.270859775260118951e-01,5.294285679383733262e-02,1.299115835711286637e+00,-1.860973432089726313e-315,1.016573262953741175e+00
-3.513603294328114020e-315,-2.128839144780870996e+00,1.856160427200611363e+00,-4.043132507806138151e-316,3.079839062363934232e+00,2.064909720148397909e+00,-2.775158865938386121e+00,-9.487777772336877821e-317,-2.968902950720075928e+00,-1.959568802529588316e+00,3.898083337056913093e-315,-2.349319991403598757e-316,-1.272401336113429426e+00,-1.410499477706380400e+00,-2.914427168314407623e+00,1.747777926345083221e+00,1.413696589120382097e+00,2.200228304920645250e+00,4.403665351722675131e-315,2.749411619125257999e+00
4.202989957371554344e-315,2.422995589048863252e+00,-8.990427012997669332e-01,-4.171510070681133479e-315,4.071138268308020502e-01,1.594994227166719014e+00,1.494478491783879592e+00,1.509777124546283871e-315,1.421881816057775305e+00,6.964742993232160284e-01,-1.548769012586272135e-315,2.700313944480473999e-315,7.727425912864491764e-01,1.707773091017340095e+00,1.142630901861376058e+00,-1.295223918710149136e-01,-4.083845459608949069e-01,9.003988265024480686e-01,4.639569247157595157e-316,-3.536432567314092279e-01
-2.668781237231856247e-315,-1.065446418583157140e+00,1.873307337663486116e+00,4.553548910350548660e-316,9.322197143967411170e-01,-1.964070530836830308e-01,2.340366218596624803e-01,-2.298105566511494105e-315,-1.949944111502681876e+00,6.282599098913748126e-01,3.834440631555794384e-315,-7.947206336471655316e-316,3.098385487965739649e-01,2.116980828227012779e-01,3.493825808818078194e-02,8.221550902733486543e-01,-4.059039659769069885e+00,-3.624128909020665201e-01,4.170225994067592079e-315,2.096170627989147328e-01
-5.529494369317754908e-316,-1.196478478912592625e+00,1.051509425971570488e+00,1.504093432881777838e-317,1.375681367341831773e+00,8.575255463739842599e-01,-2.212626551039829970e+00,-1.269825077538881300e-315,-1.534790306377056268e+00,-2.569855979582879701e+00,-4.514823170533318617e-315,-3.955505301536496335e-315,-6.560930429845147627e-01,-6.163849841632442761e-01,-1.808628814389809936e+00,6.513925556096704650e-01,2.119077728403444993e+00,1.188905117596493533e+00,-3.430617632234235921e-315,1.924877842964938246e+00
-8.645383445129841848e-316,3.600532331492961112e-315,7.359759912051313137e-316,2.218901922589309705e-315,-7.357468781431853524e-316,7.055250604507088042e-316,-5.754408021493759324e-316,-1.257345675957492048e-315,3.299593700599764665e-316,2.961595343950397151e-315,2.078622481347661876e-315,-8.328853026356653383e-316,-4.242770897891889829e-315,1.690651360884035638e-315,1.882859517484606643e-315,1.466582467089947043e-315,-2.246524589376083374e-315,1.642501724006213407e-315,6.681026658072079694e-316,2.593999574712423713e-315
2.611933806869852416e-315,1.694870082381110699e+00,-9.043227622785539044e-01,4.073233348584574011e-315,2.076570211405685207e+00,1.384688999112505980e+00,-8.657471676083365597e-02,-7.164814058656632450e-316,-4.468466648490383442e-01,3.919943312834815452e-01,-4.756393193599035019e-317,1.502621082672575715e-315,-3.226048806630939847e+00,-1.733365929705056541e+00,1.017123033275222355e+00,1.404824251573767668e+00,6.108129707929038643e-01,-1.121997429935934765e+00,1.285446489594997959e-315,-4.716210467873449552e-01
7.573521267436566016e-316,1.508451722712612630e+00,4.661065291019964030e-01,-7.203177712583994819e-317,3.144344522524109009e-01,2.016257514361293524e+00,1.111279371076240752e+00,3.406663985865295600e-315,1.233024618375462289e+00,3.123832477611950265e-01,3.859159802999026965e-316,4.239833717152615286e-315,4.952173062252506752e-01,-3.791921918764372401e-02,5.787397565555238987e-01,-2.708992841783418370e+00,-3.510195765978219029e-01,2.292827198781161258e+00,7.154489865294875426e-316,1.110307586346827996e-01
3.331156101193697477e-315,1.828795183796511070e+00,7.842897316873604918e-01,1.410535363786328530e-315,-9.171577710015391682e-01,-2.161806556435947810e-02,2.052714143910754352e+00,3.721420121031795439e-315,1.029559807207876210e+00,1.402679374377049815e+00,2.566556960268963970e-315,-9.801241920898846342e-316,1.176942549406534977e-01,-2.866819568134345575e-01,2.432771942677353305e+00,-1.152165729957606466e+00,-1.756825967643792508e+00,-3.624844882369439025e-01,9.147196781396347900e-316,-1.404901233168890151e+00
1.460681984360702330e-315,7.198816889172064970e-01,-1.127782400566264887e+00,1.851702557040964076e-316,2.496795892754392343e-01,1.150641833753971666e+00,6.069631010787137626e-01,1.170848763428467086e-315,2.604031479253631876e+00,5.179657708345238865e-01,-7.152790921758521131e-317,-4.375876115644062544e-315,-1.536017414422746197e-01,8.967351811604633571e-01,-2.433583167665978042e-01,5.334102776824010128e-01,1.332889929788458883e-01,7.634315599204932745e-01,2.375504442976641474e-315,2.068119326442487693e-01
5.228021935078822202e-316,3.862059123449737563e-01,1.019714539479520621e+00,1.637051226385887984e-315,-1.537167527871884598e+00,-7.838877516650477606e-01,1.891747110804992582e+00,6.330726457153125355e-317,1.769294416227461975e+00,1.779704815186563982e+00,-1.945551853131354506e-315,5.080460484986402532e-316,1.236973210657379862e+00,5.795437302267623103e-01,1.555698880278155727e+00,-6.281008166254102854e-01,-1.139032733238944273e+00,8.719838136492883557e-03,2.742671649792099297e-315,-4.704862992902408281e-01
-3.441349439635124890e-315,1.988508697029722108e-315,-3.364778152770700360e-316,-2.932107273029872354e-315,4.956416757262284534e-316,2.047379084119279382e-315,1.073889729231335598e-315,1.991210692640263302e-315,-2.371551858522034001e-315,8.612791219044374001e-316,-7.639124044989835494e-316,-4.038993996567687700e-315,-1.215694361003008273e-315,1.043597823386340011e-315,3.490827633856583609e-315,-2.306082182253754155e-316,5.552625929977267061e-316,-8.980872496711202714e-316,-4.058316404970236552e-315,-4.544754774065428017e-315
