Timestamp,  Uptime, NCPU, %CPU, %CPU0, %CPU1, %CPU2, %CPU3, %MEM, mem.total.KB, mem.used.KB, mem.avail.KB, mem.free.KB, %SWAP, swap.total.KB, swap.used.KB, swap.free.KB, io.read, io.write, io.read.KB, io.write.KB, io.read.ms, io.write.ms
1601518895, 53, 4, 108.0, 1.0, 4.0, 100.0, 3.0, 75.4, 949028, 659564, 233768, 105216, 3.5, 102396, 3584, 98812, 0, 0, 0, 0, 0, 0
1601518896, 54, 4, 106.8, 0.0, 4.0, 100.0, 2.0, 75.4, 949028, 659548, 233784, 105232, 3.5, 102396, 3584, 98812, 0, 0, 0, 0, 0, 0
1601518897, 55, 4, 106.8, 0.0, 4.0, 100.0, 3.0, 75.4, 949028, 659848, 233484, 104932, 3.5, 102396, 3584, 98812, 0, 2, 0, 28, 0, 5
1601518898, 56, 4, 106.4, 1.0, 3.0, 100.0, 2.0, 75.4, 949028, 659792, 233536, 104972, 3.5, 102396, 3584, 98812, 0, 0, 0, 0, 0, 0
1601518899, 57, 4, 107.2, 0.0, 4.0, 100.0, 3.0, 75.4, 949028, 659792, 233536, 104972, 3.5, 102396, 3584, 98812, 0, 4, 0, 20, 0, 20
1601518900, 58, 4, 106.8, 1.0, 3.1, 100.0, 2.0, 75.4, 949028, 659792, 233536, 104972, 3.5, 102396, 3584, 98812, 0, 0, 0, 0, 0, 0
1601518901, 59, 4, 105.6, 0.0, 3.0, 100.0, 2.0, 75.4, 949028, 659816, 233512, 104948, 3.5, 102396, 3584, 98812, 0, 0, 0, 0, 0, 0
1601518902, 60, 4, 108.0, 1.0, 4.0, 100.0, 3.0, 75.4, 949028, 659792, 233536, 104972, 3.5, 102396, 3584, 98812, 0, 0, 0, 0, 0, 0
1601518903, 61, 4, 107.6, 2.0, 3.1, 100.0, 2.0, 75.4, 949028, 660116, 233212, 104648, 3.5, 102396, 3584, 98812, 0, 0, 0, 0, 0, 0
1601518904, 62, 4, 107.2, 2.0, 3.0, 100.0, 2.0, 75.4, 949028, 660092, 233236, 104660, 3.5, 102396, 3584, 98812, 0, 1, 0, 4, 0, 3
1601518905, 63, 4, 105.6, 0.0, 3.0, 100.0, 2.0, 75.4, 949028, 660032, 233296, 104720, 3.5, 102396, 3584, 98812, 0, 0, 0, 0, 0, 0
1601518906, 64, 4, 106.4, 0.0, 4.0, 100.0, 2.0, 75.4, 949028, 660032, 233296, 104720, 3.5, 102396, 3584, 98812, 0, 0, 0, 0, 0, 0
1601518907, 65, 4, 106.4, 1.0, 3.0, 100.0, 2.0, 75.5, 949028, 660408, 232920, 104344, 3.5, 102396, 3584, 98812, 0, 0, 0, 0, 0, 0
1601518908, 66, 4, 108.0, 1.0, 5.0, 100.0, 2.0, 75.4, 949028, 660032, 233296, 104720, 3.5, 102396, 3584, 98812, 0, 0, 0, 0, 0, 0
1601518909, 67, 4, 108.0, 3.0, 3.0, 100.0, 1.0, 75.4, 949028, 660300, 233024, 104444, 3.5, 102396, 3584, 98812, 0, 3, 0, 40, 0, 13
1601518910, 68, 4, 107.2, 1.0, 4.0, 100.0, 2.0, 75.4, 949028, 660276, 233052, 104468, 3.5, 102396, 3584, 98812, 0, 0, 0, 0, 0, 0
1601518911, 69, 4, 105.6, 0.0, 3.0, 100.0, 2.0, 75.4, 949028, 660276, 233052, 104468, 3.5, 102396, 3584, 98812, 0, 0, 0, 0, 0, 0
1601518912, 70, 4, 107.2, 1.0, 3.1, 100.0, 3.0, 75.4, 949028, 660276, 233052, 104468, 3.5, 102396, 3584, 98812, 0, 0, 0, 0, 0, 0
1601518913, 71, 4, 107.6, 0.0, 4.0, 100.0, 3.0, 75.5, 949028, 660576, 232752, 104168, 3.5, 102396, 3584, 98812, 0, 0, 0, 0, 0, 0
1601518914, 72, 4, 108.8, 1.0, 5.0, 100.0, 3.0, 75.4, 949028, 660272, 233056, 104468, 3.5, 102396, 3584, 98812, 0, 6, 0, 28, 0, 25
1601518915, 73, 4, 106.4, 0.0, 4.0, 100.0, 2.0, 75.4, 949028, 660272, 233056, 104468, 3.5, 102396, 3584, 98812, 0, 0, 0, 0, 0, 0
1601518916, 74, 4, 106.4, 1.0, 3.1, 100.0, 2.0, 75.8, 949028, 663800, 229528, 100940, 3.5, 102396, 3584, 98812, 0, 0, 0, 0, 0, 0
1601518917, 75, 4, 108.0, 2.0, 4.0, 100.0, 2.0, 75.5, 949028, 661280, 232048, 103460, 3.5, 102396, 3584, 98812, 0, 0, 0, 0, 0, 0
1601518918, 76, 4, 108.4, 1.0, 5.0, 100.0, 2.0, 77.0, 949028, 675156, 218172, 89584, 3.5, 102396, 3584, 98812, 0, 0, 0, 0, 0, 0
1601518919, 77, 4, 107.2, 0.0, 3.1, 100.0, 3.9, 78.8, 949028, 691880, 201448, 72860, 3.5, 102396, 3584, 98812, 0, 0, 0, 0, 0, 0
1601518920, 78, 4, 107.2, 1.0, 4.0, 100.0, 2.0, 78.4, 949028, 688740, 204588, 76000, 3.5, 102396, 3584, 98812, 0, 2, 0, 24, 0, 6
1601518921, 79, 4, 107.2, 0.0, 3.0, 100.0, 3.9, 78.8, 949028, 691756, 201572, 72976, 3.5, 102396, 3584, 98812, 0, 0, 0, 0, 0, 0
1601518922, 80, 4, 106.4, 2.0, 2.0, 100.0, 2.0, 78.7, 949028, 690944, 202384, 73772, 3.5, 102396, 3584, 98812, 5, 0, 20, 0, 6, 0
1601518923, 81, 4, 105.6, 0.0, 3.0, 100.0, 2.0, 78.9, 949028, 692956, 200372, 71756, 3.5, 102396, 3584, 98812, 0, 0, 0, 0, 0, 0
1601518924, 82, 4, 108.4, 1.0, 3.0, 100.0, 4.0, 78.6, 949028, 689788, 203540, 74924, 3.5, 102396, 3584, 98812, 0, 1, 0, 4, 0, 4
1601518925, 83, 4, 109.6, 1.0, 5.9, 100.0, 3.0, 78.8, 949028, 691956, 201372, 72756, 3.5, 102396, 3584, 98812, 0, 0, 0, 0, 0, 0
1601518926, 84, 4, 108.8, 2.0, 4.0, 100.0, 3.0, 78.8, 949028, 691940, 201388, 72772, 3.5, 102396, 3584, 98812, 0, 0, 0, 0, 0, 0
1601518927, 85, 4, 105.6, 1.0, 2.0, 100.0, 2.0, 78.9, 949028, 692956, 200372, 71756, 3.5, 102396, 3584, 98812, 0, 0, 0, 0, 0, 0
1601518928, 86, 4, 106.4, 1.0, 2.0, 100.0, 3.0, 78.9, 949028, 693404, 199924, 71308, 3.5, 102396, 3584, 98812, 0, 0, 0, 0, 0, 0
1601518929, 87, 4, 106.4, 0.0, 3.0, 100.0, 3.0, 79.1, 949028, 695152, 198176, 69560, 3.5, 102396, 3584, 98812, 0, 0, 0, 0, 0, 0
1601518930, 88, 4, 107.6, 1.0, 3.0, 100.0, 3.9, 79.0, 949028, 693716, 199612, 70996, 3.5, 102396, 3584, 98812, 0, 2, 0, 24, 0, 8
1601518931, 89, 4, 107.6, 1.0, 5.0, 100.0, 2.0, 78.5, 949028, 688860, 204468, 75844, 3.5, 102396, 3584, 98812, 0, 0, 0, 0, 0, 0
1601518932, 90, 4, 107.2, 1.0, 3.0, 100.0, 3.0, 78.5, 949028, 688844, 204484, 75860, 3.5, 102396, 3584, 98812, 0, 0, 0, 0, 0, 0
1601518933, 91, 4, 105.6, 0.0, 3.0, 100.0, 2.0, 78.9, 949028, 692708, 200620, 71996, 3.5, 102396, 3584, 98812, 0, 0, 0, 0, 0, 0
1601518934, 92, 4, 107.6, 2.0, 4.0, 100.0, 1.0, 78.9, 949028, 693448, 199880, 71256, 3.5, 102396, 3584, 98812, 0, 1, 0, 4, 0, 3
1601518935, 93, 4, 110.4, 0.0, 8.0, 100.0, 2.0, 78.8, 949028, 687768, 201452, 79576, 3.5, 102396, 3584, 98812, 0, 1, 0, 4, 0, 3
1601518936, 94, 4, 115.2, 2.0, 10.0, 100.0, 3.0, 78.5, 949028, 690208, 203660, 87940, 3.8, 102396, 3840, 98556, 2, 5, 8, 356, 4, 55
1601518937, 95, 4, 109.6, 1.0, 6.1, 100.0, 2.0, 78.5, 949028, 689992, 203860, 87924, 3.8, 102396, 3840, 98556, 0, 0, 0, 0, 0, 0
1601518938, 96, 4, 106.4, 1.0, 3.0, 100.0, 2.0, 78.6, 949028, 690404, 203448, 87512, 3.8, 102396, 3840, 98556, 0, 0, 0, 0, 0, 0
1601518939, 97, 4, 114.8, 2.0, 9.0, 100.0, 3.9, 72.6, 949028, 633988, 259864, 143928, 3.8, 102396, 3840, 98556, 0, 0, 0, 0, 0, 0
1601518940, 98, 4, 106.8, 1.0, 3.1, 100.0, 2.0, 74.1, 949028, 647820, 246036, 130100, 3.8, 102396, 3840, 98556, 0, 0, 0, 0, 0, 0
1601518941, 99, 4, 106.4, 1.0, 3.0, 100.0, 2.0, 74.2, 949028, 649348, 244504, 128564, 3.8, 102396, 3840, 98556, 0, 4, 0, 76, 0, 58
1601518942, 100, 4, 119.6, 9.1, 7.9, 100.0, 2.0, 74.3, 949028, 649840, 244004, 128008, 3.8, 102396, 3840, 98556, 12, 0, 60, 0, 15, 0
1601518943, 101, 4, 107.2, 0.0, 3.0, 100.0, 3.1, 74.3, 949028, 650316, 243524, 127524, 3.8, 102396, 3840, 98556, 0, 0, 0, 0, 0, 0
1601518944, 102, 4, 106.4, 1.0, 3.0, 100.0, 2.0, 74.4, 949028, 650560, 243292, 127280, 3.8, 102396, 3840, 98556, 0, 1, 0, 4, 0, 4
1601518945, 103, 4, 105.6, 0.0, 3.0, 100.0, 2.0, 74.4, 949028, 650568, 243284, 127272, 3.8, 102396, 3840, 98556, 0, 0, 0, 0, 0, 0
1601518946, 104, 4, 107.2, 1.0, 3.0, 100.0, 3.0, 74.4, 949028, 650568, 243284, 127272, 3.8, 102396, 3840, 98556, 0, 0, 0, 0, 0, 0
1601518947, 105, 4, 107.2, 1.0, 3.0, 100.0, 3.0, 74.4, 949028, 650812, 243040, 127020, 3.8, 102396, 3840, 98556, 0, 0, 0, 0, 0, 0
1601518948, 106, 4, 106.4, 1.0, 3.0, 100.0, 2.0, 74.3, 949028, 650384, 243468, 127448, 3.8, 102396, 3840, 98556, 0, 2, 0, 40, 0, 10
1601518949, 107, 4, 106.4, 1.0, 3.0, 100.0, 2.0, 75.4, 949028, 660688, 233164, 117136, 3.8, 102396, 3840, 98556, 0, 0, 0, 0, 0, 0
1601518950, 108, 4, 107.2, 2.0, 2.0, 100.0, 3.0, 75.5, 949028, 660900, 232952, 116924, 3.8, 102396, 3840, 98556, 0, 0, 0, 0, 0, 0
1601518951, 109, 4, 106.4, 0.0, 4.0, 100.0, 2.0, 75.4, 949028, 660392, 233460, 117432, 3.8, 102396, 3840, 98556, 0, 0, 0, 0, 0, 0
1601518952, 110, 4, 107.6, 1.0, 2.0, 100.0, 4.9, 75.4, 949028, 660404, 233448, 117420, 3.8, 102396, 3840, 98556, 0, 0, 0, 0, 0, 0
1601518953, 111, 4, 106.4, 2.0, 2.0, 100.0, 2.0, 75.5, 949028, 660920, 232932, 116904, 3.8, 102396, 3840, 98556, 0, 0, 0, 0, 0, 0
1601518954, 112, 4, 106.4, 1.0, 4.0, 100.0, 1.0, 75.5, 949028, 660916, 232936, 116908, 3.8, 102396, 3840, 98556, 0, 1, 0, 4, 0, 3
1601518955, 113, 4, 106.4, 1.0, 3.0, 100.0, 2.0, 72.2, 949028, 629652, 264200, 148172, 3.8, 102396, 3840, 98556, 0, 0, 0, 0, 0, 0
