Timestamp,  Uptime, NCPU, %CPU, %CPU0, %CPU1, %CPU2, %CPU3, %MEM, mem.total.KB, mem.used.KB, mem.avail.KB, mem.free.KB, %SWAP, swap.total.KB, swap.used.KB, swap.free.KB, io.read, io.write, io.read.KB, io.write.KB, io.read.ms, io.write.ms
1601520032, 41, 4, 110.0, 5.0, 0.0, 100.0, 4.1, 64.0, 949028, 544668, 341512, 77900, 3.8, 102396, 3840, 98556, 0, 0, 0, 0, 0, 0
1601520033, 42, 4, 108.8, 4.0, 1.0, 100.0, 3.1, 64.0, 949028, 544916, 341264, 77652, 3.8, 102396, 3840, 98556, 0, 0, 0, 0, 0, 0
1601520034, 43, 4, 107.6, 6.0, 1.0, 100.0, 0.0, 64.4, 949028, 548716, 337464, 73852, 3.8, 102396, 3840, 98556, 0, 3, 0, 12, 0, 13
1601520035, 44, 4, 110.0, 4.0, 1.0, 100.0, 4.0, 63.6, 949028, 540884, 345296, 81684, 3.8, 102396, 3840, 98556, 0, 0, 0, 0, 0, 0
1601520036, 45, 4, 110.4, 6.0, 0.0, 100.0, 4.0, 63.6, 949028, 540900, 345280, 81668, 3.8, 102396, 3840, 98556, 0, 0, 0, 0, 0, 0
1601520037, 46, 4, 114.4, 5.0, 4.0, 100.0, 5.1, 63.6, 949028, 541136, 345044, 81432, 3.8, 102396, 3840, 98556, 0, 0, 0, 0, 0, 0
1601520038, 47, 4, 110.0, 3.1, 1.0, 100.0, 5.1, 63.6, 949028, 541136, 345044, 81432, 3.8, 102396, 3840, 98556, 0, 0, 0, 0, 0, 0
1601520039, 48, 4, 111.2, 5.9, 1.0, 100.0, 4.0, 64.0, 949028, 544912, 341260, 77648, 3.8, 102396, 3840, 98556, 0, 2, 0, 24, 0, 5
1601520040, 49, 4, 107.6, 5.0, 1.0, 100.0, 1.0, 64.0, 949028, 544960, 341220, 77600, 3.8, 102396, 3840, 98556, 0, 0, 0, 0, 0, 0
1601520041, 50, 4, 111.2, 5.9, 1.0, 100.0, 4.1, 64.1, 949028, 545172, 341008, 77388, 3.8, 102396, 3840, 98556, 0, 0, 0, 0, 0, 0
1601520042, 51, 4, 110.0, 6.0, 1.0, 100.0, 3.0, 63.8, 949028, 542404, 343776, 80156, 3.8, 102396, 3840, 98556, 0, 0, 0, 0, 0, 0
1601520043, 52, 4, 110.0, 4.0, 0.0, 100.0, 5.0, 63.8, 949028, 542264, 343916, 80296, 3.8, 102396, 3840, 98556, 0, 0, 0, 0, 0, 0
1601520044, 53, 4, 110.0, 5.1, 1.0, 100.0, 3.1, 63.7, 949028, 542144, 344036, 80416, 3.8, 102396, 3840, 98556, 0, 1, 0, 4, 0, 4
1601520045, 54, 4, 105.6, 4.0, 1.0, 100.0, 0.0, 63.8, 949028, 542188, 343992, 80372, 3.8, 102396, 3840, 98556, 0, 0, 0, 0, 0, 0
1601520046, 55, 4, 109.2, 5.1, 0.0, 100.0, 3.1, 64.2, 949028, 546488, 339692, 76072, 3.8, 102396, 3840, 98556, 0, 0, 0, 0, 0, 0
1601520047, 56, 4, 110.4, 5.0, 1.0, 100.0, 4.0, 64.2, 949028, 546420, 339760, 76140, 3.8, 102396, 3840, 98556, 0, 0, 0, 0, 0, 0
1601520048, 57, 4, 109.2, 5.9, 0.0, 100.0, 3.0, 63.4, 949028, 538608, 347572, 83952, 3.8, 102396, 3840, 98556, 0, 0, 0, 0, 0, 0
1601520049, 58, 4, 110.8, 5.1, 0.0, 100.0, 5.0, 63.7, 949028, 541884, 344296, 80676, 3.8, 102396, 3840, 98556, 0, 2, 0, 24, 0, 5
