Timestamp,  Uptime, NCPU, %CPU, %CPU0, %CPU1, %CPU2, %CPU3, %MEM, mem.total.KB, mem.used.KB, mem.avail.KB, mem.free.KB, %SWAP, swap.total.KB, swap.used.KB, swap.free.KB, io.read, io.write, io.read.KB, io.write.KB, io.read.ms, io.write.ms
1601506814, 46, 4, 108.0, 6.1, 1.0, 0.0, 100.0, 55.4, 949028, 462092, 423516, 89492, 11.3, 102396, 11520, 90876, 0, 1, 0, 4, 0, 11
1601506815, 47, 4, 107.6, 6.1, 1.0, 0.0, 100.0, 55.3, 949028, 461840, 423768, 89744, 11.3, 102396, 11520, 90876, 0, 7, 0, 28, 0, 55
1601506816, 48, 4, 107.2, 4.1, 1.0, 1.0, 100.0, 55.3, 949028, 461840, 423768, 89744, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506817, 49, 4, 108.4, 6.1, 0.0, 2.0, 100.0, 55.3, 949028, 461840, 423768, 89744, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506818, 50, 4, 108.4, 7.1, 0.0, 1.0, 100.0, 55.3, 949028, 461588, 424020, 89996, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506819, 51, 4, 108.4, 7.1, 0.0, 1.0, 100.0, 55.3, 949028, 461588, 424020, 89996, 11.3, 102396, 11520, 90876, 0, 2, 0, 28, 0, 6
1601506820, 52, 4, 108.0, 5.1, 1.0, 1.0, 100.0, 55.3, 949028, 461580, 424028, 89996, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506821, 53, 4, 110.0, 7.1, 2.0, 1.0, 100.0, 55.3, 949028, 461580, 424028, 89996, 11.3, 102396, 11520, 90876, 0, 1, 0, 4, 0, 8
1601506822, 54, 4, 120.8, 86.1, 20.0, 5.1, 8.2, 55.4, 949028, 461976, 423632, 89592, 11.3, 102396, 11520, 90876, 2, 0, 12, 0, 7, 0
1601506823, 55, 4, 105.6, 3.1, 100.0, 1.0, 0.0, 55.3, 949028, 461820, 423788, 89744, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506824, 56, 4, 108.0, 3.1, 100.0, 1.0, 3.0, 55.3, 949028, 461820, 423788, 89744, 11.3, 102396, 11520, 90876, 0, 1, 0, 4, 0, 4
1601506825, 57, 4, 108.0, 4.0, 100.0, 2.0, 1.0, 55.3, 949028, 461820, 423788, 89744, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506826, 58, 4, 107.2, 3.1, 100.0, 2.0, 1.0, 55.3, 949028, 461820, 423788, 89744, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506827, 59, 4, 109.2, 5.0, 10.0, 4.0, 90.9, 55.3, 949028, 461828, 423780, 89736, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506828, 60, 4, 108.0, 5.1, 100.0, 2.0, 0.0, 55.3, 949028, 461820, 423780, 89736, 11.3, 102396, 11520, 90876, 0, 2, 0, 48, 0, 11
1601506829, 61, 4, 114.8, 5.1, 93.1, 6.1, 9.1, 55.3, 949028, 461816, 423792, 89728, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506830, 62, 4, 108.0, 4.1, 100.0, 3.0, 0.0, 55.3, 949028, 461816, 423792, 89728, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506831, 63, 4, 106.4, 3.1, 100.0, 2.0, 0.0, 55.3, 949028, 461816, 423792, 89728, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506832, 64, 4, 108.8, 3.1, 100.0, 5.0, 0.0, 55.3, 949028, 461564, 424044, 89980, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506833, 65, 4, 107.2, 4.1, 100.0, 1.0, 1.0, 55.3, 949028, 461564, 424044, 89980, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506834, 66, 4, 107.2, 3.1, 100.0, 3.0, 0.0, 55.3, 949028, 461556, 424044, 89980, 11.3, 102396, 11520, 90876, 0, 3, 0, 24, 0, 14
1601506835, 67, 4, 109.2, 5.0, 50.0, 52.5, 1.0, 55.3, 949028, 461356, 424252, 90180, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506836, 68, 4, 107.6, 3.1, 1.0, 100.0, 2.1, 55.3, 949028, 461304, 424304, 90232, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506837, 69, 4, 106.4, 4.0, 0.0, 100.0, 1.0, 55.3, 949028, 461304, 424304, 90232, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506838, 70, 4, 106.8, 5.1, 0.0, 100.0, 1.0, 55.3, 949028, 461052, 424556, 90484, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506839, 71, 4, 109.2, 5.1, 2.0, 100.0, 2.0, 55.3, 949028, 461036, 424564, 90492, 11.3, 102396, 11520, 90876, 0, 2, 0, 28, 0, 8
1601506840, 72, 4, 108.8, 6.0, 1.0, 100.0, 2.0, 55.3, 949028, 461288, 424320, 90240, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506841, 73, 4, 107.2, 4.0, 0.0, 100.0, 2.0, 55.3, 949028, 461036, 424572, 90492, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506842, 74, 4, 108.0, 5.0, 0.0, 100.0, 2.1, 55.3, 949028, 461036, 424572, 90492, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506843, 75, 4, 108.4, 5.1, 0.0, 100.0, 3.0, 55.2, 949028, 460836, 424772, 90692, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506844, 76, 4, 107.2, 5.9, 0.0, 100.0, 0.0, 55.3, 949028, 461036, 424572, 90492, 11.3, 102396, 11520, 90876, 0, 1, 0, 4, 0, 4
1601506845, 77, 4, 108.4, 5.1, 2.0, 100.0, 1.0, 55.3, 949028, 461036, 424572, 90492, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506846, 78, 4, 107.2, 3.1, 1.0, 100.0, 2.0, 55.3, 949028, 461036, 424572, 90492, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506847, 79, 4, 108.0, 4.1, 1.0, 100.0, 2.0, 55.3, 949028, 461288, 424320, 90240, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506848, 80, 4, 108.0, 5.0, 0.0, 100.0, 2.0, 55.3, 949028, 461036, 424572, 90492, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506849, 81, 4, 111.6, 6.9, 2.0, 100.0, 3.0, 55.2, 949028, 460784, 424824, 90744, 11.3, 102396, 11520, 90876, 0, 1, 0, 20, 0, 4
1601506850, 82, 4, 110.4, 5.9, 2.0, 100.0, 2.0, 55.3, 949028, 461028, 424580, 90492, 11.3, 102396, 11520, 90876, 0, 10, 0, 52, 0, 122
1601506851, 83, 4, 110.0, 5.1, 1.0, 100.0, 4.0, 55.3, 949028, 461028, 424580, 90492, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506852, 84, 4, 114.4, 6.0, 4.0, 100.0, 4.0, 55.3, 949028, 461280, 424328, 90240, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506853, 85, 4, 108.0, 5.0, 0.0, 100.0, 2.0, 55.3, 949028, 461280, 424328, 90240, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506854, 86, 4, 110.8, 5.1, 2.0, 100.0, 4.0, 55.3, 949028, 461280, 424328, 90240, 11.3, 102396, 11520, 90876, 0, 1, 0, 4, 0, 3
1601506855, 87, 4, 110.8, 6.9, 2.0, 100.0, 2.0, 55.3, 949028, 461280, 424328, 90240, 11.3, 102396, 11520, 90876, 0, 2, 0, 8, 0, 7
1601506856, 88, 4, 108.4, 4.1, 2.0, 100.0, 2.0, 55.3, 949028, 461028, 424580, 90492, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506857, 89, 4, 108.0, 5.0, 0.0, 100.0, 2.0, 55.2, 949028, 460776, 424832, 90744, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506858, 90, 4, 108.0, 5.1, 0.0, 100.0, 2.0, 55.3, 949028, 461028, 424580, 90492, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506859, 91, 4, 108.0, 4.0, 0.0, 100.0, 3.0, 55.3, 949028, 461028, 424580, 90492, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506860, 92, 4, 110.8, 4.1, 2.0, 100.0, 5.0, 55.3, 949028, 461020, 424580, 90492, 11.3, 102396, 11520, 90876, 0, 2, 0, 44, 0, 9
1601506861, 93, 4, 111.6, 5.1, 1.0, 100.0, 5.9, 55.3, 949028, 461020, 424588, 90492, 11.3, 102396, 11520, 90876, 0, 1, 0, 12, 0, 4
1601506862, 94, 4, 108.0, 5.0, 0.0, 100.0, 2.0, 55.3, 949028, 461272, 424336, 90240, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506863, 95, 4, 108.4, 5.1, 0.0, 100.0, 3.0, 55.3, 949028, 461272, 424336, 90240, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506864, 96, 4, 108.0, 4.0, 1.0, 100.0, 2.0, 55.3, 949028, 461020, 424588, 90492, 11.3, 102396, 11520, 90876, 0, 1, 0, 4, 0, 3
1601506865, 97, 4, 109.2, 5.1, 2.9, 100.0, 1.0, 55.3, 949028, 461020, 424588, 90492, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506866, 98, 4, 113.2, 5.0, 3.0, 100.0, 5.0, 55.3, 949028, 461020, 424588, 90492, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506867, 99, 4, 108.0, 5.1, 0.0, 100.0, 2.0, 55.3, 949028, 461012, 424588, 90492, 11.3, 102396, 11520, 90876, 0, 2, 0, 32, 0, 9
1601506868, 100, 4, 109.6, 6.0, 1.0, 100.0, 2.0, 55.3, 949028, 461012, 424596, 90492, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506869, 101, 4, 107.2, 4.0, 0.0, 100.0, 2.0, 55.3, 949028, 461012, 424596, 90492, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506870, 102, 4, 108.8, 4.1, 2.0, 100.0, 2.0, 55.2, 949028, 460760, 424848, 90744, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506871, 103, 4, 108.4, 5.1, 1.0, 100.0, 2.0, 55.2, 949028, 460760, 424848, 90744, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506872, 104, 4, 107.2, 5.0, 0.0, 100.0, 1.0, 55.3, 949028, 461272, 424336, 90232, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506873, 105, 4, 106.4, 3.1, 0.0, 100.0, 2.0, 55.3, 949028, 461012, 424596, 90492, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506874, 106, 4, 108.0, 5.0, 0.0, 100.0, 2.0, 55.3, 949028, 461012, 424596, 90492, 11.3, 102396, 11520, 90876, 0, 1, 0, 4, 0, 3
1601506875, 107, 4, 107.2, 3.1, 1.0, 100.0, 2.0, 55.3, 949028, 461012, 424596, 90492, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506876, 108, 4, 110.0, 4.0, 2.0, 100.0, 4.0, 55.2, 949028, 460760, 424848, 90744, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506877, 109, 4, 107.2, 5.0, 0.0, 100.0, 1.0, 55.3, 949028, 461012, 424596, 90492, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506878, 110, 4, 109.2, 5.1, 1.0, 100.0, 3.0, 55.3, 949028, 461012, 424596, 90492, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506879, 111, 4, 106.4, 3.1, 1.0, 100.0, 1.0, 55.3, 949028, 461264, 424344, 90240, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506880, 112, 4, 108.4, 4.0, 0.0, 100.0, 4.0, 55.3, 949028, 461004, 424604, 90492, 11.3, 102396, 11520, 90876, 0, 2, 0, 24, 0, 6
1601506881, 113, 4, 111.2, 5.1, 3.9, 100.0, 2.0, 55.3, 949028, 461004, 424604, 90492, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506882, 114, 4, 110.0, 4.1, 1.0, 100.0, 4.1, 55.2, 949028, 460760, 424848, 90736, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506883, 115, 4, 108.8, 5.9, 0.0, 100.0, 2.0, 55.2, 949028, 460752, 424856, 90744, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506884, 116, 4, 111.2, 6.0, 0.0, 100.0, 5.0, 55.3, 949028, 461256, 424352, 90240, 11.3, 102396, 11520, 90876, 0, 1, 0, 4, 0, 8
1601506885, 117, 4, 109.2, 5.0, 0.0, 100.0, 4.0, 55.3, 949028, 461004, 424604, 90492, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506886, 118, 4, 110.0, 4.1, 2.9, 100.0, 3.0, 55.2, 949028, 460752, 424856, 90744, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506887, 119, 4, 108.0, 4.0, 1.0, 100.0, 2.0, 55.3, 949028, 461004, 424604, 90492, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506888, 120, 4, 106.4, 4.1, 0.0, 100.0, 1.0, 55.3, 949028, 461012, 424596, 90484, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506889, 121, 4, 108.0, 4.0, 0.0, 100.0, 3.0, 55.3, 949028, 461004, 424604, 90492, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506890, 122, 4, 106.4, 4.1, 1.0, 100.0, 0.0, 55.2, 949028, 460744, 424856, 90744, 11.3, 102396, 11520, 90876, 0, 2, 0, 24, 0, 5
1601506891, 123, 4, 108.0, 4.1, 1.0, 100.0, 2.0, 55.2, 949028, 460744, 424864, 90744, 11.3, 102396, 11520, 90876, 0, 8, 0, 40, 0, 134
1601506892, 124, 4, 115.6, 5.0, 1.0, 100.0, 9.1, 55.3, 949028, 461752, 423856, 89728, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506893, 125, 4, 108.0, 5.1, 0.0, 100.0, 2.0, 55.3, 949028, 461752, 423856, 89728, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506894, 126, 4, 109.6, 4.1, 0.0, 100.0, 5.0, 55.4, 949028, 462012, 423596, 89468, 11.3, 102396, 11520, 90876, 0, 1, 0, 4, 0, 4
1601506895, 127, 4, 108.0, 5.0, 0.0, 100.0, 2.0, 55.4, 949028, 462004, 423604, 89476, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506896, 128, 4, 113.2, 5.1, 2.9, 100.0, 5.1, 55.3, 949028, 461752, 423856, 89728, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506897, 129, 4, 109.2, 6.9, 1.0, 100.0, 1.0, 55.3, 949028, 461752, 423856, 89728, 11.3, 102396, 11520, 90876, 0, 2, 0, 28, 0, 8
1601506898, 130, 4, 107.2, 4.0, 1.0, 100.0, 1.0, 55.3, 949028, 461492, 424116, 89980, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506899, 131, 4, 110.0, 6.0, 1.0, 100.0, 3.0, 55.3, 949028, 461492, 424116, 89980, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506900, 132, 4, 109.6, 5.9, 1.0, 100.0, 2.0, 55.3, 949028, 461500, 424108, 89972, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506901, 133, 4, 108.4, 4.1, 2.0, 100.0, 2.0, 55.3, 949028, 461744, 423864, 89728, 11.3, 102396, 11520, 90876, 0, 1, 0, 4, 0, 5
1601506902, 134, 4, 109.2, 5.9, 2.0, 100.0, 1.0, 55.3, 949028, 461484, 424124, 89988, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506903, 135, 4, 109.6, 5.9, 1.0, 100.0, 2.0, 55.3, 949028, 461484, 424124, 89988, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506904, 136, 4, 107.2, 5.1, 0.0, 100.0, 1.0, 55.3, 949028, 461484, 424124, 89988, 11.3, 102396, 11520, 90876, 0, 1, 0, 4, 0, 7
1601506905, 137, 4, 108.0, 5.1, 0.0, 100.0, 2.0, 55.3, 949028, 461484, 424124, 89988, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506906, 138, 4, 108.0, 3.1, 2.0, 100.0, 2.0, 55.3, 949028, 461484, 424124, 89988, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506907, 139, 4, 108.0, 4.0, 0.0, 100.0, 3.0, 55.3, 949028, 461232, 424376, 90240, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506908, 140, 4, 108.0, 4.1, 1.0, 100.0, 2.0, 55.3, 949028, 460980, 424620, 90484, 11.3, 102396, 11520, 90876, 0, 2, 0, 44, 0, 10
1601506909, 141, 4, 108.0, 5.0, 0.0, 100.0, 2.0, 55.3, 949028, 460972, 424636, 90492, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506910, 142, 4, 110.4, 6.0, 1.0, 100.0, 3.0, 55.3, 949028, 461224, 424384, 90240, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506911, 143, 4, 111.6, 5.1, 2.9, 100.0, 4.0, 55.3, 949028, 460980, 424628, 90484, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506912, 144, 4, 110.8, 6.9, 2.0, 100.0, 2.0, 55.3, 949028, 460972, 424636, 90492, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506913, 145, 4, 110.4, 5.0, 0.0, 100.0, 5.0, 55.2, 949028, 460720, 424888, 90744, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
1601506914, 146, 4, 107.2, 4.1, 0.0, 100.0, 2.0, 55.2, 949028, 460720, 424888, 90744, 11.3, 102396, 11520, 90876, 0, 1, 0, 4, 0, 3
1601506915, 147, 4, 109.2, 5.0, 0.0, 100.0, 4.0, 55.3, 949028, 460972, 424636, 90492, 11.3, 102396, 11520, 90876, 0, 0, 0, 0, 0, 0
